time,derivative
2015-10-20 02:48:00,1139.52
2015-10-20 02:49:00,1130.7636363636364
2015-10-20 02:50:00,1229.76
2015-10-20 02:51:00,1198.76
2015-10-20 02:52:00,1193.8
2015-10-20 02:53:00,1085.28
2015-10-20 02:54:00,1240.15
2015-10-20 02:55:00,1000.52
2015-10-20 02:56:00,1295.7
2015-10-20 02:57:00,1277.76
2015-10-20 02:58:00,1649.0181818181818
2015-10-20 02:59:00,1291.5
2015-10-20 03:00:00,624.56
2015-10-20 03:01:00,1580.84
2015-10-20 03:02:00,1055.58
2015-10-20 03:03:00,1125.4
2015-10-20 03:04:00,1009.42
2015-10-20 03:05:00,1180.38
2015-10-20 03:06:00,1312.68
2015-10-20 03:07:00,1046.24
2015-10-20 03:08:00,1150.8
2015-10-20 03:09:00,469.22
2015-10-20 03:10:00,71.8
2015-10-20 03:11:00,105.72
2015-10-20 03:12:00,107.075
2015-10-20 03:13:00,170.62
2015-10-20 03:14:00,1408.6
2015-10-20 03:15:00,1216.2
2015-10-20 03:16:00,1191.76
2015-10-20 03:17:00,1247.4
2015-10-20 03:18:00,1158.3
2015-10-20 03:19:00,1069.38
2015-10-20 03:20:00,1299.22
2015-10-20 03:21:00,1207.34
2015-10-20 03:22:00,943.1333333333333
2015-10-20 03:23:00,827.92
2015-10-20 03:24:00,875.96
2015-10-20 03:25:00,1489.84
2015-10-20 03:26:00,1005.66
2015-10-20 03:27:00,1425.38
2015-10-20 03:28:00,1364.02
2015-10-20 03:29:00,1220.44
2015-10-20 03:30:00,960.4
2015-10-20 03:31:00,1159.3777777777777
2015-10-20 03:32:00,905.68
2015-10-20 03:33:00,1128.68
2015-10-20 03:34:00,1216.52
2015-10-20 03:35:00,1186.92
2015-10-20 03:36:00,31.78181818181818
2015-10-20 03:37:00,31.76
2015-10-20 03:38:00,31.86
2015-10-20 03:39:00,32.1
2015-10-20 03:40:00,771.08
2015-10-20 03:41:00,1042.1
2015-10-20 03:42:00,1316.1
2015-10-20 03:43:00,1117.52
2015-10-20 03:44:00,933.58
2015-10-20 03:45:00,1148.98
2015-10-20 03:46:00,1447.6
2015-10-20 03:47:00,1097.34
2015-10-20 03:48:00,1341.36
2015-10-20 03:49:00,1361.3
2015-10-20 03:50:00,1122.6666666666667
2015-10-20 03:51:00,1211.9
2015-10-20 03:52:00,1037.1
2015-10-20 03:53:00,1239.62
2015-10-20 03:54:00,966.1
2015-10-20 03:55:00,1296.581818181818
2015-10-20 03:56:00,1331.3
2015-10-20 03:57:00,1065
2015-10-20 03:58:00,977.64
2015-10-20 03:59:00,1194.74
2015-10-20 04:00:00,1144.05
2015-10-20 04:01:00,973.02
2015-10-20 04:02:00,991.18
2015-10-20 04:03:00,1016.74
2015-10-20 04:04:00,1431.0727272727272
2015-10-20 04:05:00,1192.7
2015-10-20 04:06:00,984.94
2015-10-20 04:07:00,1244.84
2015-10-20 04:08:00,917.96
2015-10-20 04:09:00,1374.9777777777779
2015-10-20 04:10:00,916.28
2015-10-20 04:11:00,1156.32
2015-10-20 04:12:00,1110.4
2015-10-20 04:13:00,1342.04
2015-10-20 04:14:00,1257.88
2015-10-20 04:15:00,1101.76
2015-10-20 04:16:00,1428.84
2015-10-20 04:17:00,1095.64
2015-10-20 04:18:00,1091.8666666666666
2015-10-20 04:19:00,1427.26
2015-10-20 04:20:00,1159.82
2015-10-20 04:21:00,1346.82
2015-10-20 04:22:00,1102.7272727272727
2015-10-20 04:23:00,1068.2
2015-10-20 04:24:00,1424.22
2015-10-20 04:25:00,1085.4
2015-10-20 04:26:00,990.12
2015-10-20 04:27:00,1324.2666666666667
2015-10-20 04:28:00,1034.68
2015-10-20 04:29:00,1204.82
2015-10-20 04:30:00,1195.58
2015-10-20 04:31:00,1163.36
2015-10-20 04:32:00,1158.0181818181818
2015-10-20 04:33:00,1272.42
2015-10-20 04:34:00,1274.96
2015-10-20 04:35:00,1096.4
2015-10-20 04:36:00,1071.96
2015-10-20 04:37:00,1148.525
2015-10-20 04:38:00,1362.88
2015-10-20 04:39:00,929.16
2015-10-20 04:40:00,1140.58
2015-10-20 04:41:00,1214.2181818181818
2015-10-20 04:42:00,1328.3
2015-10-20 04:43:00,1441.8
2015-10-20 04:44:00,1310.3
2015-10-20 04:45:00,1288.26
2015-10-20 04:46:00,1212.7555555555555
2015-10-20 04:47:00,896.88
2015-10-20 04:48:00,869.18
2015-10-20 04:49:00,1418.5
2015-10-20 04:50:00,1001.1
2015-10-20 04:51:00,1254.5272727272727
2015-10-20 04:52:00,918.78
2015-10-20 04:53:00,1278.6
2015-10-20 04:54:00,1190.44
2015-10-20 04:55:00,1132.7
2015-10-20 04:56:00,1159.6444444444444
2015-10-20 04:57:00,1189.42
2015-10-20 04:58:00,1241.56
2015-10-20 04:59:00,1192.2
2015-10-20 05:00:00,966.5090909090909
2015-10-20 05:01:00,1150.06
2015-10-20 05:02:00,1068.38
2015-10-20 05:03:00,1323.84
2015-10-20 05:04:00,1007.24
2015-10-20 05:05:00,1313.6222222222223
2015-10-20 05:06:00,1055.84
2015-10-20 05:07:00,1616.58
2015-10-20 05:08:00,1043.4
2015-10-20 05:09:00,33.054545454545455
2015-10-20 05:10:00,70.7
2015-10-20 05:11:00,104.2
2015-10-20 05:12:00,101.3
2015-10-20 05:13:00,102.52
2015-10-20 05:14:00,105.6
2015-10-20 05:15:00,101.72
2015-10-20 05:16:00,111.46
2015-10-20 05:17:00,111.88
2015-10-20 05:18:00,106.18
2015-10-20 05:19:00,109.0909090909091
2015-10-20 05:20:00,108.82
2015-10-20 05:21:00,104.94
2015-10-20 05:22:00,193.96
2015-10-20 05:23:00,1476.88
2015-10-20 05:24:00,989.6
2015-10-20 05:25:00,1284.36
2015-10-20 05:26:00,967.5
2015-10-20 05:27:00,1045.7
2015-10-20 05:28:00,1122.9454545454546
2015-10-20 05:29:00,1392.8
2015-10-20 05:30:00,1336.12
2015-10-20 05:31:00,1058.9
2015-10-20 05:32:00,1100.04
2015-10-20 05:33:00,975.5111111111111
2015-10-20 05:34:00,1335.06
2015-10-20 05:35:00,1235.74
2015-10-20 05:36:00,31.24
2015-10-20 05:37:00,30.98181818181818
2015-10-20 05:38:00,31.56
2015-10-20 05:39:00,32.38
2015-10-20 05:40:00,135.58
2015-10-20 05:41:00,1061.26
2015-10-20 05:42:00,984.6444444444444
2015-10-20 05:43:00,1247.64
2015-10-20 05:44:00,1040.88
2015-10-20 05:45:00,930.02
2015-10-20 05:46:00,1197.78
2015-10-20 05:47:00,1078.3818181818183
2015-10-20 05:48:00,1098.88
2015-10-20 05:49:00,1225.96
2015-10-20 05:50:00,1032.4
2015-10-20 05:51:00,1419.92
2015-10-20 05:52:00,983.825
2015-10-20 05:53:00,1291.6
2015-10-20 05:54:00,1617.02
2015-10-20 05:55:00,102.12
2015-10-20 05:56:00,877.7272727272727
2015-10-20 05:57:00,1166.14
2015-10-20 05:58:00,851.88
2015-10-20 05:59:00,1206.1
2015-10-20 06:00:00,1426.9
2015-10-20 06:01:00,1000.1333333333333
2015-10-20 06:02:00,1294.38
2015-10-20 06:03:00,1329.6
2015-10-20 06:04:00,1188.86
2015-10-20 06:05:00,888.78
2015-10-20 06:06:00,1414.74
2015-10-20 06:07:00,1089.44
2015-10-20 06:08:00,1312.32
2015-10-20 06:09:00,1253.44
2015-10-20 06:10:00,1245.76
2015-10-20 06:11:00,1312.375
2015-10-20 06:12:00,1159.68
2015-10-20 06:13:00,1395.98
2015-10-20 06:14:00,863.74
2015-10-20 06:15:00,938.4727272727273
2015-10-20 06:16:00,1212.56
2015-10-20 06:17:00,987.42
2015-10-20 06:18:00,835.2
2015-10-20 06:19:00,1137.26
2015-10-20 06:20:00,1202.2444444444445
2015-10-20 06:21:00,1313.64
2015-10-20 06:22:00,1120.76
2015-10-20 06:23:00,1037.26
2015-10-20 06:24:00,1244.418181818182
2015-10-20 06:25:00,918.16
2015-10-20 06:26:00,1292.6
2015-10-20 06:27:00,929.86
2015-10-20 06:28:00,987.26
2015-10-20 06:29:00,1270.0222222222221
2015-10-20 06:30:00,1283.62
2015-10-20 06:31:00,953.72
2015-10-20 06:32:00,1086.88
2015-10-20 06:33:00,1384.5
2015-10-20 06:34:00,1423.5454545454545
2015-10-20 06:35:00,1061.96
2015-10-20 06:36:00,1045.46
2015-10-20 06:37:00,987.2
2015-10-20 06:38:00,1231.8
2015-10-20 06:39:00,984.675
2015-10-20 06:40:00,1239.76
2015-10-20 06:41:00,941.72
2015-10-20 06:42:00,901.12
2015-10-20 06:43:00,1085.5636363636363
2015-10-20 06:44:00,1507.04
2015-10-20 06:45:00,1270.32
2015-10-20 06:46:00,1257.02
2015-10-20 06:47:00,1153.34
2015-10-20 06:48:00,1144.088888888889
2015-10-20 06:49:00,949.74
2015-10-20 06:50:00,1130.8
2015-10-20 06:51:00,1307.06
2015-10-20 06:52:00,1067.22
2015-10-20 06:53:00,986.48
2015-10-20 06:54:00,1213.56
2015-10-20 06:55:00,1139.64
2015-10-20 06:56:00,1147.64
2015-10-20 06:57:00,1164.3777777777777
2015-10-20 06:58:00,1127.5
2015-10-20 06:59:00,1143.46
2015-10-20 07:00:00,1186.22
2015-10-20 07:01:00,1170.7454545454545
2015-10-20 07:02:00,1272.56
2015-10-20 07:03:00,1232.74
2015-10-20 07:04:00,1100.96
2015-10-20 07:05:00,1173.18
2015-10-20 07:06:00,1357.5555555555557
2015-10-20 07:07:00,1591.8
2015-10-20 07:08:00,1193.14
2015-10-20 07:09:00,34.12
2015-10-20 07:10:00,69.67272727272727
2015-10-20 07:11:00,96.48
2015-10-20 07:12:00,1172.36
2015-10-20 07:13:00,1104.36
2015-10-20 07:14:00,1158.6
2015-10-20 07:15:00,799.5333333333333
2015-10-20 07:16:00,1255.02
2015-10-20 07:17:00,1021.14
2015-10-20 07:18:00,1165.64
2015-10-20 07:19:00,1112.38
2015-10-20 07:20:00,1145.8363636363636
2015-10-20 07:21:00,1144.56
2015-10-20 07:22:00,1276.9
2015-10-20 07:23:00,981.32
2015-10-20 07:24:00,1140.2666666666667
2015-10-20 07:25:00,1062.34
2015-10-20 07:26:00,1183.4
2015-10-20 07:27:00,1498.44
2015-10-20 07:28:00,1088.54
2015-10-20 07:29:00,1118.3090909090909
2015-10-20 07:30:00,1292.64
2015-10-20 07:31:00,1034.36
2015-10-20 07:32:00,1064
2015-10-20 07:33:00,1204.38
2015-10-20 07:34:00,1506.2
2015-10-20 07:35:00,987.98
2015-10-20 07:36:00,756.72
2015-10-20 07:37:00,33.14
2015-10-20 07:38:00,32.28
2015-10-20 07:39:00,32.22
2015-10-20 07:40:00,75.26
2015-10-20 07:41:00,107.2
2015-10-20 07:42:00,110.44
2015-10-20 07:43:00,346.22222222222223
2015-10-20 07:44:00,1062.04
2015-10-20 07:45:00,993.74
2015-10-20 07:46:00,1406.28
2015-10-20 07:47:00,1292.2
2015-10-20 07:48:00,1322.4545454545455
2015-10-20 07:49:00,1137.76
2015-10-20 07:50:00,1200.6
2015-10-20 07:51:00,1052.84
2015-10-20 07:52:00,1080.3
2015-10-20 07:53:00,989.2222222222222
2015-10-20 07:54:00,1263.82
2015-10-20 07:55:00,953.06
2015-10-20 07:56:00,900.58
2015-10-20 07:57:00,1035.6909090909091
2015-10-20 07:58:00,1109.44
2015-10-20 07:59:00,936.88
2015-10-20 08:00:00,1306.8
2015-10-20 08:01:00,1542.96
2015-10-20 08:02:00,1030.2222222222222
2015-10-20 08:03:00,1121.06
2015-10-20 08:04:00,967.94
2015-10-20 08:05:00,1250
2015-10-20 08:06:00,1160.78
2015-10-20 08:07:00,1128.4
2015-10-20 08:08:00,1374.16
2015-10-20 08:09:00,1050.72
2015-10-20 08:10:00,1134.82
2015-10-20 08:11:00,418.7
2015-10-20 08:12:00,998.96
2015-10-20 08:13:00,1291.18
2015-10-20 08:14:00,1274.4
2015-10-20 08:15:00,1174.98
2015-10-20 08:16:00,988.5818181818182
2015-10-20 08:17:00,1425.88
2015-10-20 08:18:00,1701.8
2015-10-20 08:19:00,842.52
2015-10-20 08:20:00,1123.22
2015-10-20 08:21:00,1365.7111111111112
2015-10-20 08:22:00,866.18
2015-10-20 08:23:00,1119.74
2015-10-20 08:24:00,1035.36
2015-10-20 08:25:00,1168.1636363636364
2015-10-20 08:26:00,1289.14
2015-10-20 08:27:00,1038.24
2015-10-20 08:28:00,1255.06
2015-10-20 08:29:00,1163.44
2015-10-20 08:30:00,1299.0666666666666
2015-10-20 08:31:00,896.12
2015-10-20 08:32:00,1103.18
2015-10-20 08:33:00,1112.56
2015-10-20 08:34:00,1179.04
2015-10-20 08:35:00,1073.6727272727273
2015-10-20 08:36:00,1359.66
2015-10-20 08:37:00,1043.08
2015-10-20 08:38:00,1203.44
2015-10-20 08:39:00,1129
2015-10-20 08:40:00,878.18
2015-10-20 08:41:00,1124.62
2015-10-20 08:42:00,1049.44
2015-10-20 08:43:00,982.82
2015-10-20 08:44:00,1410.0181818181818
2015-10-20 08:45:00,1041.48
2015-10-20 08:46:00,1041.04
2015-10-20 08:47:00,1294.2
2015-10-20 08:48:00,992.82
2015-10-20 08:49:00,1396.9777777777779
2015-10-20 08:50:00,1123.64
2015-10-20 08:51:00,831.1
2015-10-20 08:52:00,1026.78
2015-10-20 08:53:00,1263.4
2015-10-20 08:54:00,1396.7818181818182
2015-10-20 08:55:00,1130.54
2015-10-20 08:56:00,872.78
2015-10-20 08:57:00,1132.12
2015-10-20 08:58:00,1366.9777777777779
2015-10-20 08:59:00,877.14
2015-10-20 09:00:00,924.82
2015-10-20 09:01:00,1341.94
2015-10-20 09:02:00,1181.04
2015-10-20 09:03:00,1010.9454545454546
2015-10-20 09:04:00,1123.44
2015-10-20 09:05:00,1101.98
2015-10-20 09:06:00,1263.74
2015-10-20 09:07:00,1198.225
2015-10-20 09:08:00,1215.82
2015-10-20 09:09:00,31.88
2015-10-20 09:10:00,525.22
2015-10-20 09:11:00,1110.92
2015-10-20 09:12:00,541.4545454545455
2015-10-20 09:13:00,781.22
2015-10-20 09:14:00,1498.82
2015-10-20 09:15:00,1092.7
2015-10-20 09:16:00,1264
2015-10-20 09:17:00,1308.975
2015-10-20 09:18:00,1144.06
2015-10-20 09:19:00,1077.7
2015-10-20 09:20:00,1243.42
2015-10-20 09:21:00,1013.0181818181818
2015-10-20 09:22:00,1118.74
2015-10-20 09:23:00,1176.04
2015-10-20 09:24:00,806.6
2015-10-20 09:25:00,1145.96
2015-10-20 09:26:00,878.2888888888889
2015-10-20 09:27:00,1281.38
2015-10-20 09:28:00,1245
2015-10-20 09:29:00,1234.56
2015-10-20 09:30:00,1269.68
2015-10-20 09:31:00,1257.5
2015-10-20 09:32:00,1024.92
2015-10-20 09:33:00,956.36
2015-10-20 09:34:00,1296.24
2015-10-20 09:35:00,1166.3777777777777
2015-10-20 09:36:00,551.48
2015-10-20 09:37:00,30.94
2015-10-20 09:38:00,30.34
2015-10-20 09:39:00,31.04
2015-10-20 09:40:00,64.63636363636364
2015-10-20 09:41:00,378.38
2015-10-20 09:42:00,1074.32
2015-10-20 09:43:00,979.24
2015-10-20 09:44:00,1176.16
2015-10-20 09:45:00,1072.2666666666667
2015-10-20 09:46:00,1290.98
2015-10-20 09:47:00,996.6
2015-10-20 09:48:00,1412.48
2015-10-20 09:49:00,1255.6
2015-10-20 09:50:00,1020.6181818181818
2015-10-20 09:51:00,1264.58
2015-10-20 09:52:00,1366.86
2015-10-20 09:53:00,1390.42
2015-10-20 09:54:00,1029.2
2015-10-20 09:55:00,1372.3
2015-10-20 09:56:00,1120.04
2015-10-20 09:57:00,1110.56
2015-10-20 09:58:00,1020.16
2015-10-20 09:59:00,954.290909090909
2015-10-20 10:00:00,1226.34
2015-10-20 10:01:00,1384.76
2015-10-20 10:02:00,891.12
2015-10-20 10:03:00,1149.68
2015-10-20 10:04:00,1094.6
2015-10-20 10:05:00,1187.22
2015-10-20 10:06:00,1392.34
2015-10-20 10:07:00,826.54
2015-10-20 10:08:00,1210.66
2015-10-20 10:09:00,1220.4
2015-10-20 10:10:00,1234.38
2015-10-20 10:11:00,968.52
2015-10-20 10:12:00,1261.06
2015-10-20 10:13:00,1087.6666666666667
2015-10-20 10:14:00,1124.92
